1,40,0.5,2,1000, .1 
0,0.48195,15354.9997938,1.36243e+06,384.58,0.0999977
1,0.581613,12400.9993887,98471.7,85.929,0.0993102
2,0.658333,10126.9991755,13854.5,29.0515,0.0986274
3,0.718354,8348.00019979,2695.11,11.71,0.0979494
4,0.772841,6733.00051689,694.464,5.39423,0.097276
5,0.82861,5079.99951124,217.112,2.96863,0.0966072
6,0.896424,3069.99984026,70.5138,1.70211,0.095943
7,0.950034,1481.00041151,19.1543,0.948837,0.0952834
8,0.974764,748.00065279,5.0222,0.48702,0.0946283
9,0.985526,428.99977684,1.69626,0.243655,0.0939778
10,0.99052,280.999553204,0.6945,0.153982,0.0933317
11,0.993826,182.999954224,0.293675,0.10615,0.09269
12,0.995715,126.999678612,0.129547,0.0693765,0.0920528
13,0.996862,92.9998898506,0.0667688,0.0511458,0.0914199
14,0.997841,63.9998102188,0.0361298,0.0417573,0.0907914
15,0.998178,54.0003919601,0.0197193,0.0362312,0.0901672
16,0.998752,36.9996142387,0.0100293,0.0290787,0.0895473
17,0.999157,25.0003123283,0.00488874,0.0232373,0.0889317
18,0.999291,21.0005450249,0.00266806,0.019292,0.0883203
19,0.99946,16.0008358955,0.00241704,0.0187099,0.0877131
20,0.999426,17.0007777214,0.00200882,0.0210218,0.08711
21,0.999696,8.9994764328,0.000756999,0.0134274,0.0865112
22,0.99973,7.99953460693,0.000804888,0.0141823,0.0859164
23,0.999528,13.9991855621,0.00178759,0.0199377,0.0853257
24,0.99973,7.99953460693,0.000742499,0.01655,0.0847391
25,0.999966,0.999941825867,0.000179244,0.00876828,0.0841565
26,0.999831,4.99970912933,0.000378939,0.00928292,0.083578
27,0.999629,10.9993600845,0.00141825,0.019617,0.0830034
28,0.99973,7.99953460693,0.000763645,0.017788,0.0824327
29,0.999831,4.99970912933,0.00051599,0.0100242,0.081866
30,0.999764,6.99959278107,0.000554459,0.0146367,0.0813032
31,0.999865,3.99976730347,0.000347813,0.011974,0.0807442
32,0.999899,2.9998254776,0.000285246,0.0101125,0.0801891
33,0.999933,1.99988365173,0.000179625,0.00771419,0.0796378
34,0.999933,1.99988365173,0.000259222,0.00940336,0.0790903
35,1.0,0.0,8.20877e-05,0.00687712,0.0785465
1.0,8.20877e-05,22.68727684020996,0.022522,0.0452455817369,0.00492665869424
