1,40,0.5,2,1000, .1 
0,0.484143,15290.0000417,2.02197e+06,476.768,0.0999977
1,0.561269,13003.9996433,123114.0,100.276,0.0993102
2,0.706849,8688.99979591,13559.6,30.9905,0.0986274
3,0.871356,3813.00078392,1908.95,10.7392,0.0979494
4,0.946255,1592.99919605,356.106,4.29822,0.097276
5,0.976046,709.999330044,86.605,1.99216,0.0966072
6,0.987146,381.000802517,25.9078,1.07483,0.095943
7,0.99278,213.999917507,8.10174,0.64311,0.0952834
8,0.996255,111.000609398,2.55365,0.353009,0.0946283
9,0.997335,79.0007042885,1.1126,0.245859,0.0939778
10,0.997807,64.9997520447,0.56821,0.206528,0.0933317
11,0.998752,36.9996142387,0.312548,0.123225,0.09269
12,0.998617,40.9993815422,0.265489,0.151699,0.0920528
13,0.999123,26.0002541542,0.142917,0.109697,0.0914199
14,0.99919,24.0003705025,0.147479,0.138049,0.0907914
15,0.999258,22.0004868507,0.112278,0.115689,0.0901672
16,0.999696,8.9994764328,0.0441672,0.0695065,0.0895473
17,0.999393,18.0007195473,0.0514671,0.0919645,0.0889317
18,0.999426,17.0007777214,0.0285662,0.0811556,0.0883203
19,0.999696,8.9994764328,0.0210137,0.0690445,0.0877131
20,0.999561,12.9992437363,0.0308706,0.102459,0.08711
21,0.999663,9.99941825867,0.00830421,0.0623585,0.0865112
22,0.999865,3.99976730347,0.0072919,0.0443223,0.0859164
23,0.999865,3.99976730347,0.0035901,0.0412708,0.0853257
24,0.999764,6.99959278107,0.0102432,0.0581036,0.0847391
25,0.999663,9.99941825867,0.0147701,0.0592168,0.0841565
26,0.999663,9.99941825867,0.0232024,0.0731021,0.083578
27,0.999798,5.9996509552,0.00969189,0.0643395,0.0830034
28,0.999831,4.99970912933,0.00843623,0.0443723,0.0824327
29,0.999831,4.99970912933,0.00378715,0.0578123,0.081866
30,0.999966,0.999941825867,6.32962e-05,0.00537883,0.0813032
31,1.0,0.0,0.0,0.0,0.0807442
1.0,0.0,19.463521003723145,3.94336,0.0400897909104,0.00412808139877
