8,10,0.4,2,1000, .1 
0,0.408333,213.000000715,802643.0,663.848,0.0997458
1,0.416667,210.000003576,676229.0,612.354,0.0989871
2,0.436111,202.999995947,570480.0,556.134,0.0982341
3,0.455556,195.999999046,484463.0,507.016,0.0974869
4,0.469444,190.999996662,413198.0,467.763,0.0967453
5,0.491667,182.999997139,354693.0,424.573,0.0960094
6,0.513889,174.999997616,306460.0,385.026,0.0952791
7,0.530556,169.000003338,268288.0,350.096,0.0945543
8,0.538889,166.000006199,235806.0,329.494,0.0938351
9,0.552778,161.000003815,207719.0,308.813,0.0931213
10,0.561111,158.000006676,183427.0,289.743,0.092413
11,0.575,153.000004292,162381.0,270.02,0.09171
12,0.591667,147.000010014,144607.0,251.037,0.0910124
13,0.594444,145.999996662,129226.0,239.984,0.0903201
14,0.605556,142.000007629,115443.0,223.145,0.0896331
15,0.619444,137.000005245,103845.0,209.31,0.0889513
16,0.619444,137.000005245,93746.5,200.554,0.0882746
17,0.630556,132.999994755,84902.2,187.314,0.0876032
18,0.633333,132.000002861,77133.3,181.812,0.0869368
19,0.636111,130.99998951,70257.8,168.905,0.0862755
20,0.644444,127.999992371,64356.0,161.146,0.0856192
21,0.652778,124.999995232,58996.1,155.676,0.0849679
22,0.661111,121.999998093,54130.3,148.6,0.0843216
23,0.661111,121.999998093,49631.2,146.231,0.0836802
24,0.691667,111.000001431,45557.1,135.946,0.0830437
25,0.694444,110.000009537,42054.6,132.994,0.082412
26,0.702778,106.99999094,38780.9,126.225,0.0817851
27,0.713889,103.000001907,35726.9,121.213,0.081163
28,0.716667,102.000010014,32845.2,119.451,0.0805456
29,0.711111,103.999993801,30076.4,117.245,0.0799329
30,0.730556,97.0000076294,27502.2,112.623,0.0793249
31,0.738889,94.0000104904,25129.9,107.701,0.0787215
32,0.75,90.0,22980.9,101.627,0.0781227
33,0.747222,90.9999918938,21041.3,100.922,0.0775285
34,0.75,90.0,19145.0,100.297,0.0769387
35,0.772222,82.0000004768,17462.7,89.9808,0.0763535
36,0.780556,79.0000033379,16014.6,81.8597,0.0757727
37,0.791667,74.9999928474,14723.1,78.2597,0.0751963
38,0.797222,73.0000090599,13538.9,75.1148,0.0746243
39,0.805556,69.9999904633,12461.0,69.5033,0.0740567
40,0.8,71.9999957085,11480.7,69.2774,0.0734933
41,0.802778,71.0000038147,10518.4,68.7767,0.0729343
42,0.811111,68.0000066757,9585.41,67.0782,0.0723795
43,0.813889,66.9999933243,8713.38,65.4032,0.0718289
44,0.819444,65.0000095367,7902.83,64.2769,0.0712826
45,0.825,63.0000042915,7127.08,61.4623,0.0707403
46,0.833333,60.0000071526,6436.4,57.1456,0.0702022
47,0.836111,58.9999938011,5854.55,55.5741,0.0696682
48,0.847222,55.0000047684,5322.11,52.876,0.0691383
49,0.855556,52.0000076294,4846.54,47.9473,0.0686124
50,0.863889,49.0000104904,4464.79,45.2593,0.0680905
